type,clients,size,opDistribution,unevenScale,accessDistribution,productsAccessed,initialStock,amountLimit,isolation,noCollision,initialNodes,workers,balanceAlgorithm,balanceDelta,balanceMinmaxK,balanceMinDiff,balanceWindow,adjustAlgorithm,adjustDelta,adjustWindow,tx/s,ar,rt,tx/s_err,rt_err,rt_95,rt_add,rt_sub,balance_time,adjust_time,variation,max_avg_variation,zeros
mrv,64,128,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,100,linear,1000,25,5203.066666666667,0.0023329093616776264,12.289452286673885,1220.3576382902404,4.68094612670584,17.706061,12.281886391840516,12.297058324552445,874.6268656716418,1971.5454545454545,0.13501790562547938,0.17248197069871773,0.0
normal,64,512,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,100,linear,1000,25,5544.633333333333,0.019978789842691302,11.113549983566692,1465.8346084512168,3.183600516817174,15.141871,10.733223342193543,11.499352960108991,0.0,0.0,0.0,0.0,0.0
mrv,64,512,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,100,linear,1000,25,5144.3,5.019218750506038E-4,12.288132497936227,1194.524645204108,4.2566617214561,16.961879,12.291829425857411,12.284435474194407,614.0879120879121,1890.9130434782608,0.09665509651201339,0.16019585563208133,2.4857954545454543E-4
normal,64,2048,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,100,linear,1000,25,4301.616666666667,0.0063867629621644495,13.29755548599945,954.5018639758298,5.207752261759609,22.388758,12.521904426009595,14.07306831590733,0.0,0.0,0.0,0.0,0.0
mrv,64,2048,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,100,linear,1000,25,3894.5,1.540396908936703E-4,14.955634693169856,756.9482465796457,5.689892323879851,24.6046,14.937877602993238,14.973339577589375,274.8265895953757,1294.448275862069,0.05077038349542153,0.23829501644945442,0.005641867897727273
normal,128,1,uniform,100,uniform,1,8192,3,4,false,64,all,minmax,100,1,10,100,linear,1000,25,458.5833333333333,0.9366473642402404,16.359962768707977,101.25906872966985,4.155343646078102,23.896924,16.233228459758866,18.00422617978669,0.0,0.0,0.0,0.0,0.0
mrv,128,1,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,100,linear,1000,25,6292.45,0.048175245048606374,19.342208849480993,1299.106931318589,6.035845836967765,27.925816,19.364295269786226,19.31996355940818,94.21321321321321,79.78688524590164,0.2617134982685597,0.2617134982685597,0.6039603960396039
normal,128,2,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,100,linear,1000,25,852.4333333333333,0.8835181853378579,16.15883681965354,196.23903111596672,4.255539504742057,23.757253,15.991000961761815,17.33774284876059,0.0,0.0,0.0,0.0,0.0
mrv,128,2,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,100,linear,1000,25,6258.666666666667,0.044291120652137916,19.53418660377077,1259.7388811442897,6.018206794219594,28.151872,19.527122076972987,19.54127125109204,120.43197278911565,64.01612903225806,0.136260384781408,0.14158190458484618,0.21906354515050167
normal,128,8,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,100,linear,1000,25,2369.4333333333334,0.674237528929218,16.45085641218716,538.0800504262045,4.512090484391564,24.379044,16.22100610048015,16.98781746327498,0.0,0.0,0.0,0.0,0.0
mrv,128,8,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,100,linear,1000,25,6265.533333333334,0.024354036686771385,20.08020361394348,1434.5405106397886,6.756611966991263,29.855675,20.08270548447681,20.077704882653496,277.8150289017341,27.390625,0.06491615864110949,0.06982406834369403,0.0
normal,128,32,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,100,linear,1000,25,4633.016666666666,0.357007707182576,17.14008317598325,1117.531603281685,5.273524443771402,25.399578,16.852394532539147,17.520698924781055,0.0,0.0,0.0,0.0,0.0
mrv,128,32,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,100,linear,1000,25,6045.75,0.00784978734461117,21.01657772039587,1385.8164622344475,7.765448494130213,31.570514,21.004554786238447,21.028637634101628,804.0694444444445,1197.7333333333333,0.07845278554971019,0.08928954225088132,0.0
normal,128,128,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,100,linear,1000,25,6453.7,0.12857708684028124,17.06821021941677,1404.6849746473406,5.4980531647924336,26.100546,16.63252459821663,17.54214861954828,0.0,0.0,0.0,0.0,0.0
mrv,128,128,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,100,linear,1000,25,5733.65,0.001836635214651272,22.294875593286996,1533.195531887567,7.9726766542974286,34.547415,22.302270683118316,22.28747443905106,951.4032258064516,2905.470588235294,0.09112680708927835,0.1502889777067662,0.0
normal,128,512,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,100,linear,1000,25,6543.6,0.049609062961438855,18.31448132207042,1521.5174359829073,6.439373431832738,28.127897,17.743429571815028,18.909573792318774,0.0,0.0,0.0,0.0,0.0
mrv,128,512,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,100,linear,1000,25,5990.766666666666,4.58829123691995E-4,21.230120647888697,1314.497407630257,6.704320511903958,30.578027,21.223762353222995,21.236463677474035,747.7792207792207,2273.35,0.06774078214104813,0.1370180288583104,0.0
normal,128,2048,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,100,linear,1000,25,4524.816666666667,0.019962529645980998,26.314278827646792,986.8138279331114,12.47221904506736,48.1149,24.94537574002055,27.714030981368076,0.0,0.0,0.0,0.0,0.0
mrv,128,2048,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,100,linear,1000,25,3764.2,1.8150186150078795E-4,32.82910988027558,900.9648827784579,13.372025481822487,53.951681,32.81184191701502,32.84637356247565,418.432,1459.2592592592594,0.036991940532265906,0.16458182772658697,0.006843687996031746
normal,512,1,uniform,100,uniform,1,8192,3,4,false,128,all,minmax,100,1,10,100,linear,1000,25,334.8,0.951388670423994,72.86224928026682,73.51858268492396,22.069808922486477,112.022383,72.69785826260649,75.47522307569386,0.0,0.0,0.0,0.0,0.0
mrv,512,1,uniform,100,uniform,1,8192,3,4,false,512,all,minmax,100,1,10,100,linear,1000,25,6143.133333333333,0.04604546313334834,79.99431406619044,1263.6041882910433,19.43523050352511,112.530078,79.9492151081503,80.04015467709023,156.99170124481327,386.9166666666667,0.4376057299003934,0.4376057299003934,14.807086614173228
normal,512,2,uniform,100,uniform,1,8192,3,4,false,512,all,minmax,100,1,10,100,linear,1000,25,642.2833333333333,0.9081155059405304,71.49770169073878,133.29597768374956,20.624135714051352,109.379249,71.25458773790335,73.26335326114923,0.0,0.0,0.0,0.0,0.0
